1007,Curso EduXplora: Aula Invertida,2022,Universidad Autónoma de San Luis Potosí México,10,898F-BF42CA1693A8
1008,Curso Revoluciona tus clases en DidacTIC con H5P,2023,Universidad Autónoma de San Luis Potosí México,40,898F-BF42CA1693A8
1009,Taller Presentaciones Multimedia con CANVA,2023,Universidad Autónoma de San Luis Potosí México,3,898F-BF42CA1693A8
1010,Diplomado en Sistemas Integrados de Gestión ISO 9000  ISO 14000 e ISO 45001.,2022,Universidad Nacional Autónoma de México México,180,91D7-34FF3F297B62
1011,Diplomado de Seguridad y Salud en el Trabajo Nivel 1,2021,Universidad del Centro de México. Instituto Cultural Manuel José Othón. México,130,91D7-34FF3F297B62
1012,Certificado de Competencia en el Estándar ?Proporcionar Servicios de Consultoría en General (EC 0249)?. ,2023,Secretaría de Educación Pública  a través del Consejo Nacional de Normalización y Certificación de Competencias Laborales  CONOCER. México,15,91D7-34FF3F297B62
1013,"Curso-Taller ?Valoración y Evaluación en ambientes de aprendizaje multimodales""",2022,Universidad Autónoma de San Luis Potosí México,30,91D7-34FF3F297B62
1014,Curso-Taller: Gestión académica y liderazgo en programas de ingeniería.,2022,Centro de Acreditación de la Enseñanza de la Ingeniería  A.C. (CACEI) México,16,91D7-34FF3F297B62
1015,Curso: Implementación de las 9´s. ,2022,Universidad Autónoma de San Luis Potosí México,24,91D7-34FF3F297B62
1017,Curso: Conducción estratégica del Proceso Enseñanza-Aprendizaje.,2021,Universidad Autónoma de San Luis Potosí México,30,91D7-34FF3F297B62
1018,Curso MS Excel. Aprende lo que Necesitas,2021,Universidad Autónoma de San Luis Potosí México,30,91D7-34FF3F297B62
1019,Curso-Taller. ?Transitando hacia nuevas modalidades educativas?,2021,Universidad Autónoma de San Luis Potosí México,30,91D7-34FF3F297B62
1020,Curso: Liderazgo efectivo para el siglo XXI. ,2020,Universidad Autónoma de San Luis Potosí México,32,91D7-34FF3F297B62
1021,Curso: El ABC de la Evaluación del Impacto Social (EVIS) en proyectos del sector energético,2020,Universidad Nacional Autónoma de México México,20,91D7-34FF3F297B62
1023,Curso: Responsabilidad Ambiental.,2018,IUS Natura. Consultoría & Litigio S.C.  México,16,91D7-34FF3F297B62
1024,Curso: Colaboración en línea 2.0?. ,2021,UNiversidad Autónoma de San Luis Potosí México,10,91D7-34FF3F297B62
1025,Curso: Colaboración en línea 2.0?,2022,Universidad Autónoma de San Luis Potosí México,10,91D7-34FF3F297B62
1026,Curso ?Formación de Vinculadores?,2022,Universidad Autónoma de San LUis Potosí México,4,91D7-34FF3F297B62
1027,Curso: 4to Workshop UASLP  ?Storytelling para el Vinculador?. ,2023,Universidad Autónoma de San Luis Potosí México,12,91D7-34FF3F297B62
1028,Taller: ?Tecnología en Línea?. ,2023,UNiversidad Autónoma de San Luis Potosí México,10,91D7-34FF3F297B62
1029,Produce un Podcast Educativo. Estrategia 2023. Formación para el desarrollo de la competencia Digital Docente,2023,Universidad Autónoma de San Luis Potosí México,3,91D7-34FF3F297B62
1030,Curso: Marco de referencia 2025: Una guía para la autoevaluación.,2023,Concejo de Acreditación de la Enseñanza de la Ingeniería  A.C. (CACEI).  México,20,91D7-34FF3F297B62
1031,Curso: Excel Automático.,2023,Universidad Autónoma de San Luis Potosí México,10,91D7-34FF3F297B62
1032,Curso: Team Coaching en el Desarrollo de Equipos de Alto Desempeño,2022,Universidad Autónoma de San Luis Potosí México,3,91D7-34FF3F297B62
1033,Taller: Uso de MS TEAMS para la comunicación y la docencia a distancia  ,2021,Universidad Autónoma de San Luis Potosí México,3,91D7-34FF3F297B62
1035,Seminario de ética para funcionarios y funcionarias de la UASLP,2022,Universidad Autónoma de San Luis Potosí México,8,9FEF-FEB0A53EA59D
1037,EduExplora Responsabilidad Social Universitaria,2023,UASLP México,17,9FEF-FEB0A53EA59D
1038,Diálogos inteligencia artificial y docencia,2023,UASLP México,4,9FEF-FEB0A53EA59D
1039,Curso: Legislación Universitaria,2023,Universidad Autónoma de San Luis Potosí Mexico,30,897E-6AC4FB573B57
1040,"Curso ""Prepararación de propuestas para obtención de recursos externos""",2023,Universidad Autónoma de San Luis Potosí México,20,897E-6AC4FB573B57
1041,Transitando hacia nuevas modalidades educativas,2023,Universidad Autónoma de San Luis Potosí México,30,BCAC-3E414E812BA6
1042,Conducción estratégica del Proceso Enseñanza-Aprendizaje,2023,Universidad Autónoma de San Luis Potosí México,30,BCAC-3E414E812BA6
1043,Curso: Liderazgo y dirección de grupos,2023,UASLP Mexico,8,A5A7-43F2C26C43A5
1044,Taller: Divulgacion Cientifica: Un desafio apasionantes,2021,UASLP Mexico,4,A5A7-43F2C26C43A5
1045,Elaboracion de propuestas de financiamiento para proyectos de investigacion,2022,UASLP Mexico,40,A5A7-43F2C26C43A5
1046,Induccion a la Normativa de la Facultad de Ingenieria,2022,UASLP Mexico,9,A5A7-43F2C26C43A5
1047,Seminario El papel de las universidades en la diplomacia cientifica,2022,DAAD Mexico,20,A5A7-43F2C26C43A5
1048,Curso Taller Transitando hacia nuevas modalidades educativas,2022,UASLP Mexico,30,A5A7-43F2C26C43A5
1049,Taller de Liderazgo e inteligencia emocional,2022,UASLP Mexico,10,A5A7-43F2C26C43A5
1050,Curso Taller Transitando hacia nuevas modalidades educativas,2021,UASLP Mexico,30,A5A7-43F2C26C43A5
1051,Diseño de Infografías Científicas.,2024,UASLP Mexico,2,A5A7-43F2C26C43A5
1052,Diseño de Infografías Científicas.,2024,UASLP Mexico,2,A5A7-43F2C26C43A5
1053,Aula Invertida con Incorporación de TIC,2022,Universidad Autónoma de San Luis Potosí  México ,30,B5AB-202D985E099D
1054,Conducción estratégica del Proceso Enseñanza - Aprendizaje,2023,Universidad Autónoma de San Luis Potosí  México ,30,B5AB-202D985E099D
1055,Seminario Taller de Didáctica Discipliinar para la implementación del Programa Multidisciplinar de Posgrado en Educación y E,2023,Universidad Autónoma de San Luis Potosí  México ,30,B5AB-202D985E099D
1056,Introducción a la lengua de señas mexicana,2023,Universidad Autónoma de San Luis Potosí  México ,10,B5AB-202D985E099D
1057,Educación STEM,2023,Universidad Autónoma de San Luis Potosí  México ,14,B5AB-202D985E099D
1058,Modelo Educativo de la UASLP: Implicaciones en el Currículum y la Docencia ,2022,Universidad Autónoma de San Luis Potosí  México ,12,B5AB-202D985E099D
1059,Transitando hacia nuevas modalidades educativas,2023,Universidad Autónoma de San Luis Potosí  México ,30,B5AB-202D985E099D
1060,Formación/Actualización de Profesores. ?Transitando hacia nuevas modalidades educativas?,2014,UASLP México,30,A57D-3A05F840F619
1061,CURSO 1 TRANSITANDO HACIA NUEVAS MODALIDADES,2023,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,30,9299-7F3454A5C4BF
1062,CURSO 2 CONDUCCION ESTRATEGICA DEL PROCESO,2023,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,30,9299-7F3454A5C4BF
1063,CURSO 3 VALORACION Y EVALUACION DEL APRENDIZAJE EN AMBIENTES EDUCATIVOS MULTIMODALES,2024,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MEXICO,30,9299-7F3454A5C4BF
1064,curso: CANVA DE LA A LA Z ,2024,SECRETARIA ACADEMICA Y SISTEMA DE BIBLIOTECAS  UASLP MEXICO,15,8F13-580573C094AA
1065,SEMINARIO DE ESTRATEGIAS DE GESTION DE RECURSOS PARA INVESTIGACION Y DESARROLLO,2021,Universidad Autonoma de San Luis Potosi Mexico,10,B91E-9B0E4E43E39D
1066,Curso Transitando hacia nuevas modalidades educativas (30 h).  Junio 2023.,2023,Facultad de Ingeniería UASLP. Mexico,30,B84F-623D2FFF368E
1067,Curso Proceso de Acreditación  integración de la Autoevaluación (40 h). Marzo-Mayo 2021. FI-UASLP.,2021,Facultad de Ingeniería UASLP. Mexico,40,B84F-623D2FFF368E
1068,Taller virtual: Evaluación de atributos de egreso e instrumentos de medición  CACEI  Noviembre 2020 (10 h),2020,CACEI Mexico,10,B84F-623D2FFF368E
1069,Curso ePROTECT Infecciones respiratorias: Salud y seguridad ocupacional. Por la Organización Panamericana de la Salud  Julio 2020 (2 h).,2020,eProtect Mexico,2,B84F-623D2FFF368E
1070,Curso ePROTECT Infecciones respiratorias: Salud y seguridad ocupacional. Por la Organización Panamericana de la Salud  Julio 2020 (2 h).,2020,eProtect Mexico,2,B84F-623D2FFF368E
1071,Estructuración de actividades no presenciales a través de Didactic,2023,Universidad Autónoma de San Luis Potosí México,36,B9C6-F0C40846C708
1072,Edición multimedia,2023,Universidad Autónoma de San Luis Potosí México,70,B9C6-F0C40846C708
1073,Excel funciones,2022,Universidad Autónoma de San Luis Potosí México,10,B9C6-F0C40846C708
1074,Habilidades tecnológicas fundamentales,2022,Universidad Autónoma de San Luis Potosí México,10,B9C6-F0C40846C708
1075,Colaboración en línea 2.0,2021,Universidad Autónoma de San Luis Potosí México,10,B9C6-F0C40846C708
1076,Excel automático,2021,Universidad Autónoma de San Luis Potosí México,10,B9C6-F0C40846C708
1077,Introducción a los estudios a escala de paisaje: de la perdida a la fragmentación del hábitat,2021,Universidad Michoacana de San Nicolás de Hidalgo México,20,B9C6-F0C40846C708
1078,Excel bases de datos,2021,Universidad Autónoma de San Luis Potosí México,10,B9C6-F0C40846C708
1080,Modulo de capacitación,2021,Universidad Autónoma de San Luis Potosí México,75,9CFE-09DE3823CB82
1081,Taller,2021,Universidad Autónoma de San LUis Potosí México,3,9CFE-09DE3823CB82
1082,Curso/Taller,2022,Uiversidad Autónoma de San Luis Potosí México ,9,9CFE-09DE3823CB82
1083,Workshop,2022,Universidad Autónoma de San Luis Potosí México ,6,9CFE-09DE3823CB82
1084,EduXplora: Formado emprendedores en la UASLP  en el marco de formación docente 2023,2023,Universidad Autónoma de San Luis Potosí México,14,B28E-F8E515736A4E
1085,EduXplora: Educación STEM  en el marco del programa de formación docente 2023,2023,Universidad Autónoma de San Luis Potosí México,14,B28E-F8E515736A4E
1086,Valoración y evaluación del aprendizaje en ambientes educativos multimodales,2024,Universidad Autónoma de San Luis Potosí  Facultad de Ingeniería México,30,B28E-F8E515736A4E
1087,PREPARACIÓN DE PROPUESTAS DE PROYECTOS PARA OBTENCIÓN DE RECURSOS EXTERNOS,2022,Universidad Autónoma de San Luis Potosí México,20,9AC3-2DA92C92DF7C
1088,Diseño de programas de espacios de formación,2021,Universidad Autónoma de San Luis Potosí México,8,9AC3-2DA92C92DF7C
1089,COLABORACIÓN EN LINEA 2.0,2021,Universidad Autónoma de San Luis Potosí México,10,9AC3-2DA92C92DF7C
1090,Sexto Seminario Universitario para la Busqueda de Información Global,2019,Universidad Autónoma de San Luis Potosí México,24,9AC3-2DA92C92DF7C
1091,Taller Teórico Práctico  de Excel Funciones,2022,UASLP México,10,92B7-C236F989B5A9
1092,Taller tu nuevo didactic desde cero ,2023,UASLP México,3,92B7-C236F989B5A9
1093,Taller Presentación Multimedia con CANVA.,2023,UASLP México,3,92B7-C236F989B5A9
1094,"Taller: "" Mis primeros pasos en DidacTIC"".",2024,UASLP México,3,92B7-C236F989B5A9
1095,"Taller ""Charlas con la máquina: Aprendiendo a usar CAHTGPT",2024,UASLP México,3,92B7-C236F989B5A9
1096,Taller Especialízate en el nuevo DidacTic,2023,UASLP México,3,92B7-C236F989B5A9
1097,Curso ?La innovación desde los docentes?,2022,SEP México,9,B49B-07712BD110BC
1098,Curso-Taller ?Estrategias de Acción Tutorial?,2022,FE-UASLP México,15,B49B-07712BD110BC
1099,Curso-Taller ?Inducción a la Normativa de la Facultad de Ingeniería,2023,FI-UASLP México,9,B49B-07712BD110BC
1100,Curso presencial,2019,Capacitacion y desarrollo en seguridad e Higiene  S.C. México,12,8FF3-7B921816CB63
1101,Curso-Taller Aprendizaje colaborativo. Subdirección de Superación Académica/Dirección de Asuntos Académicos/UAdeC,2016,Universidad Autónoma de Coahuila México,20,81A5-C774A668F19C
1104,Marco de referencia 2018: una guía para la Evaluación,2023,CACEI México,30,9858-FFCF2CDEEEE8
1106,Juntos Evaluemos 2024-2,2024,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,2,9F70-631542E15748
1107,Nombre del curso M1-Programa de Formación Docente FI-UASLPM1-Programa de Formación Docente FI-UASLP,2024,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,30,9F70-631542E15748
1108,Taller. Competencias que Cruzan Fronteras: Una Propuesta para la  Formación de Habilidades Blandas,2022,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ MÉXICO,4,B742-77A61FAC34E2
1109,Transitando hacia nuevas modalidades educativas,2023,Universidad Autónoma de San Luis Potosí Mexico,30,A946-D33996556BD2
1110,Transitando hacia nuevas modalidades educativas,2022,Facultad de Ingeniería-UASLP Mexico,30,A671-CCC4DB53F52B
1111,MArco de Referencia 2025,2023,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. Mexico,20,A671-CCC4DB53F52B
1112,Taller de Autoevaluación Institucional,2024,SECRETARÍA DE EDUCACIÓN PÚBLICA México,4,A671-CCC4DB53F52B
1113,Taller de Evaluación Diagnóstica y Formativa,2024,SECRETARÍA DE EDUCACIÓN PÚBLICA México,8,A671-CCC4DB53F52B
1114,Marco de Referencia 2025: Una guía para la evaluación,2024,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,20,A671-CCC4DB53F52B
1115,Uso de la Inteligencia Artificial en la Docencia,2024,Universidad Autonoma de San Luis Potosí México,2,961E-D1D3CBCC7E87
1118,DIPLOMADO EN COMPETENCIA DIGITAL DOCENTE,2023,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI MÉXICO,150,A6BB-33B75BF1F09A
1119,Facilitador del Módulo del 6tp diplomado de alta dirección,2018,ANFEI Mexico,10,9CD4-C3F1E58742DD
1120,Curso evaluación externa y autoevaluación MR-2018,2020,CACEI Mexico,30,9CD4-C3F1E58742DD
1121,Analisis de circuitos de molienda,2022,Centro de Capacitación Peñoles Mexico,25,9CD4-C3F1E58742DD
1122,Curso Integra TIC en tu planeación didáctica,2023,UASLP Mexico,16,9CD4-C3F1E58742DD
1123,"Webinar: ""El Modelo Educativo de la UASLP  Implicaciones en el Currículum y la Docencia ",2022,Secretaría Académica  UASLP México,12,8B62-87B4C529460A
1124,Diplomado Herramientas Pedagógicas desde el Enfoque Basado en Derechos Humanos.,2023,UASLP México,120,8F89-F58A927A68DD
1125,"Curso-Taller ""Transitando hacia nuevas modalidades educativas""",2023,UASLP México,30,8F89-F58A927A68DD
1126,Minicurso Compartir la ciencia: curso de divulgación escrita.,2023,REDPOP Brasil,6,8F89-F58A927A68DD
1127,Transitando hacia nuevas modalidades educativas,2024,Facultad de Ingeniería Mexico,30,A7AB-C2055831FEE5
1128,"Webinar ""El Modelo Educativo de la UASLP: Implicaciones en el Currículum y la Docencia",2022,UASLP Mexico,12,A7AB-C2055831FEE5
1129,Taller Puertas Abiertas aq la Divulgación Científica,2023,Instituto de Metalurgia. Secretaria de Invetigación  y Posgrado UASLP Mexico,40,A7AB-C2055831FEE5
1130,Diplomado en Desarrollo Organizacional ,1998,UNIVA México,40,A1E6-32C8D1074952
1131,Diplomado en Administración del Cambio,1994,CONTAL México,40,A1E6-32C8D1074952
1132,Diplomado en Sistemas de Calidad,1994,CUMMINS México,40,A1E6-32C8D1074952
1133,Auditor líder sistema ISO TS16949 ,2005,TUV Alemania,40,A1E6-32C8D1074952
1134,Auditor líder en sistemas de gestión integradas ,2011,AENOR España,40,A1E6-32C8D1074952
1135,Diplomado de Automatización y Control Industrial,1996,FESTO UASLP México,120,A1E6-32C8D1074952
1136,BLACK BELT SIX SIGMA,2005,INSTITUTO KAIZEN México,40,A1E6-32C8D1074952
1137,Curso: Educación Superior y Docencia Universitaria,2022,Udemy  México. México,9,82B9-39B6BEF40813
1138,Curso: Comunicación Asertiva para la Docencia en Línea,2022,CENTROGEO  SEP  MéxicoX. México. México,20,82B9-39B6BEF40813
1139,Curso Taller: Transitando hacia nuevas modalidades educativas.,2023,Facultad de Ingeniería  UASLP. México México,30,82B9-39B6BEF40813
1140,Curso-Taller Normativa Fac Ingenieria,2022,Universidad Autonoma de San Luis Potosí México,9,961E-D1D3CBCC7E87
1141,Elemento Dida-TIC,2021,Universidad Autonoma de San Luis Potosí México,3,961E-D1D3CBCC7E87
1142,Transitando hacia nuevos modelos educativos: Modulo II,2022,Universidad Autónoma de San Luis Potosí México,40,A319-B3099653A086
1143,Transitando hacia nuevos modelos educativos: Modulo III,2023,Universidad Autónoma de San Luis Potosí México,40,A319-B3099653A086
1144,Marco de Referencia 2025: Una guía para la autoevaluación,2023,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,20,A319-B3099653A086
1145,Curso-Taller de Asesoría Alumnos de la Licenciatura de Primer Ingreso  30 hrs.  Facultad de Ingeniería  U.A.S.L.P.,2004,Universidad Autónoma de San Luis Potosí México,30,966D-6081F3B5473F
1146,Curso-Taller ?Inducción a la Normativa de la Facultad de Ingeniería?  30 hrs  Facultad de Ingeniería  UASLP.,2016,Universidad Autónoma de San Luis Potosí México,30,966D-6081F3B5473F
1147,Inducción a la Normativa de la Facultad de Ingeniería,2022,Universidad Autónoma de San Luis Potosí México,9,966D-6081F3B5473F
1149,El nuevo modelo educativo,2012,Secretaría Académica  UASLP.  México,NULL,B8BD-9DA880123937
1150,TRABAJO DE LABORATORIO,2019,GÖTTINGEN UNIVERSITÄT ALEMANIA,300,B3D1-EA74037D96B3
1151,Taller de Formación para responsables académicos de educación a distancia (parte 2),2023,Universidad Autónoma de San Luis Potosí México,50,8DA2-BF0ED1B77A29
1152,"Curso ""Revoluciona tus clases en DidacTIC con H5P""",2023,Universidad Autónoma de San Luis Potosí México,40,8DA2-BF0ED1B77A29
1153,Jornada sobre Ciudadanía Digital,2023,Universidad Autónoma de Yucatán México,6,8DA2-BF0ED1B77A29
1154,"Curso ""Inteligencia Artificial y Docencia""",2024,Universidad Autónoma de San Luis Potosí México,4,8DA2-BF0ED1B77A29
1159,Taller para Responsables Académicos de Educación a Distancia,2022,Universidad Autónoma de San Luis Potosí México,13,8DA2-BF0ED1B77A29
1160,Curso General de Propiedad Intelectual,2021,Instituto Mexicano de la Propiedad Intelectual  (IMPI) / World Intellectual Property Organization (WIPO) México,55,8DA2-BF0ED1B77A29
1161,Taller ?Marco de Referencia 2025: Una guía para la autoevaluación?,2023,CACEI México,20,8DA2-BF0ED1B77A29
1166, curso-taller ?Valoración y evaluación del aprendizaje en ambientes educativos multimodales,2024,Facultad de ingeniería  UASLP México,30,B82F-CA42E7A54014
1168,Micro Cursos del Área de Formación Humanística,2023,Facultad de ingeniería  UASLP México,30,B82F-CA42E7A54014
1169,TALLER PRODUCCIÓN BÁSICA RECURSOS EDUCATIVOS EN VIDEO,2018,SECRETARÍA ACADÉMICA UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ México,3,A8DF-1E597B3CE75A
1170,PROGRAMA DE FORMACIÓN DOCENTE PARA PROMOVER EL EMPRENDIMIENTO EN ALUMNOS DE LA UASLP,2024,SECRETARÍA ACADÉMICA DE LA UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ México,40,A8DF-1E597B3CE75A
1171,Curso explosión creativa con mapas mentales ,2024,Universidad Autónoma de San Luis Potosí méxico,15,95AA-32769D263AFC
1172,Código de Ética,2024,Universidad Autónoma de San Luis Potosí México,2,95AA-32769D263AFC
1173,Habilidades Tecnológicas Fundamentales,2024,Universidad Autónoma de San Luis Potosí México,10,95AA-32769D263AFC
1174,Transitando hacia nuevas modalidades educativas,2024,Universidad Autónoma de San Luis Potosí México,30,95AA-32769D263AFC
1175,Técnicas de relajación en el espacio de trabajo,2024,Universidad Autónoma de San Luis Potosí México,2,95AA-32769D263AFC
1176,Creación de reactivos con base en la taxonomía SOLO,2021,Universidad Autónoma de San Luis Potosí México,40,95AA-32769D263AFC
1177,Plataforma Microsoft Teams,2020,Universidad Autónoma de San Luis Potosí México,30,95AA-32769D263AFC
1178,Habilidades digitales básicas para Docentes,2020,Universidad Autónoma de San Luis Potosí México,10,95AA-32769D263AFC
1181,CURSO EN EDUCACIÓN SUPERIOR Y DOCENCIA UNIVERSITARIA,2024,Udemy México,9,93B9-FAAE7336C910
1182,CURSO EN TÉCNICAS DE COMUNICACIÓN PARA DOCENTES,2024,Udemy México,5,93B9-FAAE7336C910
1183,Curso ADA DidacTIC,2024,Secretaría Académica UASLP México,30,95A7-77393E09179F
1184,Curso Introducción a la Inteligencia Artificial,2024,Facultad de Ingeniería UASLP México,10,95A7-77393E09179F
1187,Diplomado en Desarrollo de habilidades gerenciales,2024,UVM México,96,93B9-FAAE7336C910
1188,Curso ?Explosión Creativa con Mapas Mentales?,2024,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,15,B0BC-B5007BAAE968
1189,Curso ?Experiencias interactivas en DidacTIC con H5P?,2024,Secretaría Académica  UASLP. México,40,B0BC-B5007BAAE968
1190,Taller ?Diseño de Rúbricas con IA (ChatGPT)?.,2024,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,3,B0BC-B5007BAAE968
1191,Curso ?Manejo y Uso de Fuentes de Información ? MUFIN para docentes?.,2023,Centro de Información en Ciencia  Tecnología y Diseño  UASLP. México,10,B0BC-B5007BAAE968
1192,Taller ?Elemento Examen en Didact-TIC?.,2022,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,3,B0BC-B5007BAAE968
1193,Webinar ?El Modelo Educativo de la UASLP: Implicaciones en el curriculum y la docencia?.,2022,Dirección de Innovación Educativa  Secretaría Académica  UASLP. México,12,B0BC-B5007BAAE968
1194,Taller ?Competencias que Cruzan Fronteras: Una Propuesta para la Formación de Habilidades Blandas?.,2022,Secretaría Académica  UASLP. México,4,B0BC-B5007BAAE968
1195,Programa de Formación Docente 2019 ?Introducción a la Planeación Didáctica en el Marco del Modelo Universitario?. ,2019,Área Mecánica y Eléctrica.  Facultad de Ingeniería  UASLP. México,20,B0BC-B5007BAAE968
1196,Taller ?Principales elementos de un gestor de actividades no presenciales.,2019,Secretaría Académica  UASLP. México,15,B0BC-B5007BAAE968
1199,Curso-Taller. Estrategia Educativa Digital de la Facultad de Ingeniería,2023,UASLP  Facultad de Ingeniería México,30,8793-C272A821451E
1200,Curso ?Explosión creativa con mapas mentales?,2024,Universidad Autónoma de San Luis Potosí México,15,9ADE-85EA172CC47D
1201,Curso ?Experiencias interactivas en DidacTIC con H5P?,2024,Universidad Autónoma de San Luis Potosí México,40,9ADE-85EA172CC47D
1202,Curso-taller ?Valoración y evaluación del aprendizaje en ambientes educativos multimodales?,2024,Universidad Autónoma de San Luis Potosí México,30,9ADE-85EA172CC47D
1203,Curso ?Creación ¿y uso? De Mapas Mentales?,2021,Universidad Autónoma de San Luis Potosí México,16,9ADE-85EA172CC47D
1204,Curso virtual ?Recursos educativos en vídeo?,2021,Universidad Autónoma de San Luis Potosí México,30,9ADE-85EA172CC47D
1205,Curso ?La tutoría como elemento fundamental en la formación integral de los estudiantes?,2018,Universidad Autónoma de San Luis Potosí México,30,9ADE-85EA172CC47D
1206,"Curso ""Elemento examen Didac-TIC""",2021,Secretaria Académica de La Universidad Autónoma de San Luis Potosí  México,3,8BFA-B0290238356D
1207,"Webinar ""El Modelo Educativo de la UASLP: implicaciones en Curriculum y la Docencia""",2022,Secretaria Académica de la Universidad Autónoma de San Luis Potosí México,NULL,8BFA-B0290238356D
1208,Curso Taller Genilly para Docentes,2024,Secretaria Académica de la Universidad Autónoma de San Luis Potosí  México,10,8BFA-B0290238356D
1209,Curso Taller Inteligencia Artificial: Sus aplicaciones en la Docencia y la Investigación,2024,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí  México,10,8BFA-B0290238356D
1210,"Curso: ""Derechos de las Personas Adolescentes en el Ámbito Escolar""",2024,Comisión Estatal de Derechos Humanos San Luis Potosí México,5,8BFA-B0290238356D
1211,Conecta con Didactic,2025,UASLP México,3,ADBE-D146C9FA7317
1212,Instrumentos de Evaluación con IA,2025,UASLP México,3,ADBE-D146C9FA7317
1213,Taller elementos básicos de Didactic,2022,Universidad Autónoma de San Luis Potosí México,3,B503-E75764B7D814
1214,Seminario estrategias de gestión de recursos para investigación y posgrado,2021,Universidad Autónoma de San Luis Potosí México,10,B503-E75764B7D814
1215,Taller diseño de carteles,2022,Universidad Autónoma de San Luis Potosí México,4,B503-E75764B7D814
1216,Taller especialízate en el nuevo DIdactic,2023,Universidad Autónoma de San Luis Potosí México,3,B503-E75764B7D814
1217,Taller produce un podcast educativo,2023,Universidad Autónoma de San Luis Potosí México,3,B503-E75764B7D814
1218,CURSO DE CIVIL 3D,2023,CMIC MEXICO,25,AF61-CCDA86355C16
1219,CURSO ADMINISTRACION ESTRATEGICA,2023,UASLP MEXICO,10,9498-2DFD2CB96787
1220,Curso Estrategias Pedagógicas con apoyo de TIC,2025,Universidad Autónoma de San Luis Potosí México,15,BAE0-B749130E6D94
1221,Curso Taller Inteligencia Artificial: Sus Aplicaciones en la Docencia y la Investigación,2024,Universidad Autónoma de San Luis Potosí México,10,BAE0-B749130E6D94
1222,Curso Explosión Creativa con Mapas Mentales,2024,Universidad Autónoma de San Luis Potosí México,15,BAE0-B749130E6D94
1223,Curso Taller Transitando hacia nuevas modalidades educativas,2024,Universidad Autónoma de San Luis Potosí México,30,BAE0-B749130E6D94
1224,Curso Taller Aspectos Avanzados de Didac TIC,2022,Universidad Autónoma de San Luis Potosí México,3,BAE0-B749130E6D94
1225,El Modelo Educativo de la UASLP: Implicaciones en el Currículum y la Docencia,2022,Universidad Autónoma de San Luis Potosí México,12,BAE0-B749130E6D94
1226,"Curso ""Formador de Formadores"" con la DDU",2022,UASLP México,20,9AE5-47D36683045F
1227,"Taller ""Tutoría y atención a la neurodiversidad en la educación superior""",2023,UASLP México,3,9AE5-47D36683045F
1228,"Taller ""Formación de auditores con la norma ISO 21001:2018""",2025,Corporativo Desarrollo Humano y Sistemas de Gestión ISO México,3,9AE5-47D36683045F
1229,"Curso ""Derechos de las personas con discapacidad""",2024,Suprema Corte de Justicia de la Nación México,30,9AE5-47D36683045F
1230,"Taller ""Atención inicial en primeros auxilios""",2024,UASLP México,3,9AE5-47D36683045F
1232,Transitando hacia nuevas modalidades educativas.,2024,Facultad de Ingeniería  UASLP México,30,8FA6-5A5255158C80
1233,Curso-Taller: Transitando hacia nuevas modalidades educativas,2024,UASLP México,30,AF96-D1BC7AFA1A2E
1235,Curso Estrategias Pedagógicas con apoyo de TIC,2025,Universidad Autónoma de San Luis Potosí  a través de la Secretaria Académica y el Sistema de Bibliotecas México,15,8BFA-B0290238356D
1236,Curso de actualización para la Erradicación de la Violencia Laboral Universitaria,2022,Unión de Asociaciones del Personal Académico de la UASLP México,10,9AE5-47D36683045F
1237,"Taller ""Marco de Referencia 2025: una guía para la autoevaluación""",2023,Consejo de Acreditación de la Enseñanza de la Ingeniería (CACEI) México,20,9AE5-47D36683045F
1238,Taller de Autoevaluación Institucional,2024,Secretaría de Educación Pública México,4,9AE5-47D36683045F
1239,Taller de Evaluación Diagnóstica y Formativa,2024,Secretaría de Educación Pública México,8,9AE5-47D36683045F
1240,Curso ?Estrategias Pedagógicas con apoyo de TIC?.,2025,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,15,B0BC-B5007BAAE968
1241,Taller ?Comparativa entre ChatBots de Inteligencia Artificial?.,2024,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,3,B0BC-B5007BAAE968
1242,Taller ?Diseño de Actividades de Aprendizaje Diversificadas con ChatGPT?.,2024,Secretaría Académica  UASLP. Sistema de Biblioteca  UASLP. México,3,B0BC-B5007BAAE968
